Activity,Resource,Weekday,Case,Anomaly
75,2,1,266,1
76,2,3,266,1
111,11,4,266,1
78,10,4,266,1
79,10,4,266,1
116,10,4,266,1
50,10,4,266,1
117,11,4,266,1
4,6,2,267,1
6,11,4,267,1
7,11,4,267,1
8,11,4,267,1
9,11,3,267,1
58,11,4,267,1
59,5,1,267,1
103,5,1,267,1
60,11,4,267,1
61,5,1,267,1
62,5,2,267,1
14,5,3,267,1
64,5,1,267,1
65,5,1,267,1
16,5,1,267,1
104,5,1,267,1
17,5,1,267,1
18,5,1,267,1
70,5,1,267,1
71,5,1,267,1
20,5,1,267,1
73,5,1,267,1
21,5,1,267,1
22,5,1,267,1
23,5,1,267,1
74,5,1,267,1
24,5,1,267,1
25,5,1,267,1
27,5,5,267,1
28,5,5,267,1
31,5,5,267,1
110,2,5,267,1
34,2,5,267,1
35,2,5,267,1
75,2,5,267,1
76,2,3,267,1
111,5,1,267,1
78,11,4,267,1
79,5,1,267,1
116,5,1,267,1
50,5,1,267,1
117,5,1,267,1
118,5,1,267,1
4,10,2,268,1
6,10,1,268,1
7,10,1,268,1
8,10,1,268,1
9,10,1,268,1
58,10,1,268,1
59,10,4,268,1
103,10,4,268,1
60,10,1,268,1
61,10,1,268,1
62,10,1,268,1
14,10,3,268,1
64,10,1,268,1
64,10,1,268,1
64,10,1,268,1
65,10,1,268,1
65,10,1,268,1
65,10,1,268,1
16,10,1,268,1
16,10,1,268,1
16,10,1,268,1
16,10,1,268,1
16,10,1,268,1
16,10,1,268,1
104,10,1,268,1
104,10,1,268,1
104,10,1,268,1
104,10,1,268,1
104,10,1,268,1
104,10,1,268,1
17,10,1,268,1
18,10,1,268,1
70,10,1,268,1
71,10,4,268,1
20,10,4,268,1
73,10,4,268,1
21,10,4,268,1
22,10,4,268,1
23,10,4,268,1
74,10,4,268,1
24,10,4,268,1
25,10,4,268,1
27,10,4,268,1
28,2,5,268,1
31,2,2,268,1
34,2,2,268,1
35,2,5,268,1
75,2,2,268,1
76,2,3,268,1
111,10,4,268,1
78,10,4,268,1
79,10,4,268,1
116,10,4,268,1
89,10,1,268,1
90,10,1,268,1
91,10,4,268,1
92,10,1,268,1
93,10,1,268,1
94,10,1,268,1
50,10,4,268,1
117,10,4,268,1
4,1,3,269,1
6,1,1,269,1
7,1,1,269,1
8,4,1,269,1
9,4,1,269,1
61,4,1,269,1
62,4,1,269,1
12,4,1,269,1
66,4,1,269,1
42,4,1,269,1
47,4,1,269,1
111,1,1,269,1
48,4,1,269,1
182,4,1,269,1
183,4,1,269,1
184,4,1,269,1
185,4,1,269,1
186,4,1,269,1
78,4,1,269,1
245,4,1,269,1
256,4,1,269,1
257,4,1,269,1
267,4,1,269,1
117,1,1,269,1
4,10,2,270,1
6,10,1,270,1
7,10,1,270,1
8,10,1,270,1
9,10,5,270,1
58,10,1,270,1
59,10,5,270,1
103,10,5,270,1
60,10,1,270,1
61,10,1,270,1
62,10,5,270,1
14,10,3,270,1
64,10,1,270,1
64,10,5,270,1
65,10,1,270,1
65,10,5,270,1
16,10,1,270,1
16,10,5,270,1
104,10,1,270,1
104,10,5,270,1
17,10,5,270,1
18,10,5,270,1
70,10,5,270,1
71,10,5,270,1
20,10,5,270,1
73,10,5,270,1
21,10,5,270,1
22,10,5,270,1
23,10,5,270,1
74,10,5,270,1
24,10,5,270,1
25,10,5,270,1
27,10,5,270,1
28,2,5,270,1
31,2,2,270,1
34,2,2,270,1
35,2,5,270,1
75,2,2,270,1
76,2,3,270,1
111,10,5,270,1
78,10,5,270,1
79,10,5,270,1
116,10,5,270,1
89,10,1,270,1
90,10,1,270,1
91,10,1,270,1
92,10,5,270,1
93,10,2,270,1
94,10,5,270,1
50,10,5,270,1
117,10,5,270,1
4,6,5,271,1
6,10,5,271,1
7,10,5,271,1
8,10,5,271,1
9,6,5,271,1
58,10,5,271,1
59,10,5,271,1
103,10,1,271,1
60,10,5,271,1
61,10,5,271,1
62,6,5,271,1
14,10,3,271,1
64,10,1,271,1
65,10,1,271,1
16,10,1,271,1
104,10,1,271,1
17,10,1,271,1
18,10,1,271,1
70,10,1,271,1
71,10,1,271,1
20,10,1,271,1
73,10,1,271,1
21,10,1,271,1
22,10,1,271,1
23,10,1,271,1
74,10,1,271,1
24,10,1,271,1
25,10,1,271,1
111,10,5,271,1
78,10,5,271,1
79,10,5,271,1
112,10,5,271,1
113,10,5,271,1
114,10,5,271,1
115,10,1,271,1
85,10,5,271,1
86,10,1,271,1
116,10,1,271,1
50,10,1,271,1
117,10,5,271,1
4,1,1,272,1
6,1,4,272,1
7,1,4,272,1
8,1,4,272,1
9,1,4,272,1
58,1,4,272,1
59,1,4,272,1
60,1,4,272,1
61,1,4,272,1
62,1,4,272,1
14,1,3,272,1
111,1,4,272,1
78,1,4,272,1
117,1,4,272,1
4,6,4,273,1
6,6,4,273,1
7,6,4,273,1
8,6,4,273,1
9,6,4,273,1
58,6,4,273,1
59,10,4,273,1
103,10,4,273,1
60,6,4,273,1
61,6,4,273,1
62,6,4,273,1
14,6,3,273,1
64,10,4,273,1
65,10,4,273,1
16,10,4,273,1
104,10,4,273,1
17,10,4,273,1
18,10,4,273,1
70,10,4,273,1
71,10,4,273,1
20,10,4,273,1
73,10,4,273,1
21,10,4,273,1
22,10,4,273,1
23,10,4,273,1
74,10,4,273,1
24,10,4,273,1
25,10,4,273,1
27,2,1,273,1
28,2,2,273,1
31,2,1,273,1
110,2,1,273,1
34,2,1,273,1
35,2,5,273,1
75,2,1,273,1
76,2,3,273,1
111,10,4,273,1
78,10,4,273,1
79,2,1,273,1
116,10,4,273,1
50,10,4,273,1
117,10,4,273,1
4,1,5,274,1
6,10,1,274,1
7,10,1,274,1
8,10,1,274,1
9,1,1,274,1
58,10,1,274,1
59,10,3,274,1
103,10,3,274,1
60,10,1,274,1
61,10,1,274,1
62,1,1,274,1
14,10,1,274,1
64,10,1,274,1
65,10,1,274,1
16,10,1,274,1
104,10,1,274,1
17,10,1,274,1
18,10,1,274,1
105,10,1,274,1
106,10,1,274,1
70,10,1,274,1
71,10,1,274,1
20,10,1,274,1
73,10,1,274,1
21,10,1,274,1
22,10,3,274,1
23,10,3,274,1
74,10,3,274,1
24,10,3,274,1
25,10,3,274,1
27,10,3,274,1
28,2,3,274,1
31,2,2,274,1
110,2,2,274,1
34,2,2,274,1
35,2,2,274,1
75,2,2,274,1
76,2,3,274,1
111,10,1,274,1
78,10,1,274,1
79,10,3,274,1
116,10,1,274,1
50,10,1,274,1
117,10,1,274,1
4,1,3,275,1
6,1,1,275,1
7,1,1,275,1
8,1,1,275,1
9,1,1,275,1
58,1,1,275,1
59,10,5,275,1
60,1,1,275,1
61,1,1,275,1
62,1,1,275,1
14,1,3,275,1
64,10,5,275,1
65,10,5,275,1
16,10,5,275,1
104,10,5,275,1
17,10,5,275,1
18,10,5,275,1
70,10,5,275,1
71,10,5,275,1
20,10,5,275,1
73,10,5,275,1
21,10,5,275,1
22,10,5,275,1
23,10,5,275,1
74,10,5,275,1
24,10,5,275,1
25,10,5,275,1
27,10,5,275,1
28,2,5,275,1
31,2,5,275,1
34,2,5,275,1
35,2,5,275,1
75,2,5,275,1
76,2,3,275,1
111,1,1,275,1
78,1,1,275,1
79,10,5,275,1
116,10,5,275,1
50,10,5,275,1
117,1,1,275,1
4,1,2,276,1
6,1,4,276,1
7,1,4,276,1
8,1,4,276,1
9,1,4,276,1
58,1,4,276,1
59,10,4,276,1
103,10,4,276,1
60,1,4,276,1
61,1,4,276,1
62,1,4,276,1
14,1,3,276,1
64,10,4,276,1
65,10,4,276,1
16,10,4,276,1
104,10,4,276,1
17,10,4,276,1
18,10,4,276,1
70,10,4,276,1
71,10,4,276,1
20,10,4,276,1
73,10,4,276,1
21,10,4,276,1
22,10,4,276,1
23,10,4,276,1
74,10,4,276,1
24,10,4,276,1
25,10,4,276,1
27,10,4,276,1
28,2,5,276,1
31,2,1,276,1
110,2,1,276,1
34,2,1,276,1
35,2,5,276,1
75,2,1,276,1
76,2,3,276,1
111,1,4,276,1
78,1,4,276,1
79,10,4,276,1
116,10,4,276,1
50,10,4,276,1
117,1,4,276,1
4,1,5,277,1
6,1,4,277,1
7,1,4,277,1
8,1,4,277,1
9,1,4,277,1
58,1,4,277,1
59,10,5,277,1
60,1,4,277,1
61,1,4,277,1
62,1,4,277,1
14,1,3,277,1
64,10,5,277,1
65,10,5,277,1
16,10,5,277,1
104,10,5,277,1
17,10,5,277,1
18,10,5,277,1
70,10,5,277,1
71,10,5,277,1
20,10,4,277,1
73,10,4,277,1
21,10,4,277,1
22,10,4,277,1
23,10,4,277,1
74,10,4,277,1
24,10,4,277,1
25,10,4,277,1
27,10,4,277,1
28,2,5,277,1
31,2,5,277,1
34,2,5,277,1
35,2,5,277,1
75,2,5,277,1
76,2,3,277,1
111,1,4,277,1
78,1,4,277,1
79,10,4,277,1
116,10,4,277,1
50,10,4,277,1
117,1,4,277,1
118,10,4,277,1
4,1,2,278,1
6,1,4,278,1
7,1,4,278,1
8,1,4,278,1
9,1,4,278,1
58,1,4,278,1
59,10,4,278,1
103,10,4,278,1
60,1,4,278,1
61,1,4,278,1
62,1,4,278,1
14,1,3,278,1
64,10,2,278,1
64,10,4,278,1
65,10,2,278,1
65,10,4,278,1
16,10,2,278,1
16,10,4,278,1
104,10,2,278,1
17,10,4,278,1
18,10,4,278,1
70,10,4,278,1
71,10,4,278,1
20,10,4,278,1
73,10,4,278,1
21,10,4,278,1
22,10,4,278,1
23,10,4,278,1
24,10,4,278,1
25,10,4,278,1
27,2,5,278,1
55,2,5,278,1
31,2,5,278,1
110,2,5,278,1
34,2,5,278,1
35,2,1,278,1
75,2,5,278,1
76,2,3,278,1
111,1,4,278,1
182,1,4,278,1
183,1,4,278,1
184,1,4,278,1
185,1,4,278,1
78,1,4,278,1
79,10,4,278,1
116,10,4,278,1
89,10,2,278,1
90,10,5,278,1
91,10,5,278,1
92,10,5,278,1
93,10,4,278,1
50,10,4,278,1
121,10,4,278,1
51,10,4,278,1
117,1,4,278,1
4,12,3,279,1
6,12,3,279,1
7,12,3,279,1
8,12,3,279,1
9,12,1,279,1
58,12,3,279,1
60,12,3,279,1
61,12,3,279,1
62,12,1,279,1
12,12,3,279,1
42,4,5,279,1
46,4,1,279,1
182,12,3,279,1
183,12,3,279,1
184,12,3,279,1
78,4,1,279,1
245,4,1,279,1
256,4,1,279,1
257,4,5,279,1
267,4,1,279,1
4,1,2,280,1
6,1,1,280,1
7,1,1,280,1
8,1,1,280,1
9,1,1,280,1
58,1,1,280,1
59,10,4,280,1
103,10,4,280,1
60,1,1,280,1
61,1,1,280,1
62,1,1,280,1
14,1,3,280,1
64,10,4,280,1
65,10,4,280,1
16,10,4,280,1
104,10,4,280,1
17,10,4,280,1
18,10,4,280,1
70,10,4,280,1
71,10,4,280,1
20,10,4,280,1
73,10,4,280,1
21,10,4,280,1
22,10,4,280,1
23,10,4,280,1
74,10,4,280,1
24,10,4,280,1
25,10,4,280,1
27,10,4,280,1
111,1,1,280,1
78,1,1,280,1
79,10,4,280,1
116,10,4,280,1
50,10,4,280,1
117,1,1,280,1
118,10,4,280,1
4,1,6,281,1
6,1,1,281,1
7,1,1,281,1
42,1,4,281,1
46,1,4,281,1
111,1,1,281,1
78,1,4,281,1
245,1,4,281,1
256,1,4,281,1
257,1,4,281,1
267,1,4,281,1
117,1,1,281,1
4,6,1,282,1
6,6,4,282,1
7,6,4,282,1
8,6,4,282,1
9,6,2,282,1
58,6,4,282,1
59,6,4,282,1
103,6,4,282,1
60,6,4,282,1
61,6,4,282,1
62,6,2,282,1
14,6,3,282,1
64,10,4,282,1
64,10,4,282,1
65,10,4,282,1
65,10,4,282,1
16,10,4,282,1
16,10,4,282,1
104,10,4,282,1
125,10,4,282,1
17,10,4,282,1
18,10,4,282,1
70,10,4,282,1
71,10,4,282,1
20,10,4,282,1
73,10,4,282,1
21,10,4,282,1
22,10,4,282,1
23,10,4,282,1
24,10,4,282,1
25,10,4,282,1
27,10,4,282,1
55,2,2,282,1
31,2,4,282,1
110,2,4,282,1
34,2,4,282,1
35,2,2,282,1
75,2,4,282,1
76,2,3,282,1
111,6,4,282,1
78,10,4,282,1
79,10,4,282,1
116,10,4,282,1
89,10,4,282,1
90,10,4,282,1
91,10,4,282,1
92,4,3,282,1
93,4,3,282,1
50,10,4,282,1
121,10,4,282,1
51,10,4,282,1
117,6,4,282,1
4,1,1,283,1
6,1,1,283,1
7,1,1,283,1
8,1,1,283,1
9,1,1,283,1
58,1,1,283,1
59,7,2,283,1
60,1,1,283,1
61,1,1,283,1
62,1,1,283,1
14,1,3,283,1
64,7,2,283,1
65,7,2,283,1
16,7,2,283,1
104,7,2,283,1
17,7,2,283,1
105,7,2,283,1
106,7,2,283,1
70,7,2,283,1
71,7,2,283,1
72,7,2,283,1
20,7,2,283,1
73,7,2,283,1
21,7,2,283,1
22,7,2,283,1
129,7,2,283,1
130,7,2,283,1
131,7,2,283,1
132,7,2,283,1
133,7,5,283,1
181,7,2,283,1
134,7,2,283,1
135,7,5,283,1
136,7,2,283,1
74,7,2,283,1
25,7,2,283,1
27,7,2,283,1
28,7,1,283,1
31,7,2,283,1
34,7,2,283,1
35,7,1,283,1
75,7,2,283,1
76,7,3,283,1
111,1,1,283,1
78,1,1,283,1
79,7,2,283,1
116,7,2,283,1
50,7,2,283,1
142,7,2,283,1
188,7,3,283,1
191,7,3,283,1
189,7,2,283,1
190,7,2,283,1
145,7,2,283,1
146,7,1,283,1
148,7,2,283,1
192,7,2,283,1
117,1,1,283,1
118,7,2,283,1
4,1,1,284,1
6,1,1,284,1
7,1,1,284,1
8,1,1,284,1
9,1,1,284,1
58,1,1,284,1
59,7,2,284,1
60,1,1,284,1
61,1,1,284,1
62,1,1,284,1
14,1,3,284,1
64,7,1,284,1
65,7,1,284,1
16,7,1,284,1
104,7,1,284,1
17,7,1,284,1
105,7,1,284,1
106,7,1,284,1
70,7,1,284,1
71,7,1,284,1
72,7,1,284,1
20,7,1,284,1
73,7,1,284,1
21,7,1,284,1
22,7,1,284,1
129,7,1,284,1
130,7,1,284,1
131,7,1,284,1
132,7,1,284,1
133,7,5,284,1
181,7,1,284,1
134,7,1,284,1
135,7,1,284,1
136,7,1,284,1
74,7,2,284,1
25,7,2,284,1
27,7,2,284,1
28,7,1,284,1
31,7,2,284,1
34,7,2,284,1
35,7,1,284,1
75,7,2,284,1
76,7,4,284,1
111,1,1,284,1
78,1,1,284,1
79,7,1,284,1
116,7,1,284,1
50,7,1,284,1
142,7,1,284,1
188,7,3,284,1
191,7,3,284,1
189,7,1,284,1
190,7,1,284,1
145,7,1,284,1
146,7,1,284,1
148,7,2,284,1
192,7,2,284,1
117,1,1,284,1
118,7,1,284,1
4,1,5,285,1
6,1,2,285,1
7,1,2,285,1
8,1,2,285,1
9,1,2,285,1
58,1,2,285,1
59,7,1,285,1
60,1,2,285,1
61,1,2,285,1
62,1,2,285,1
12,1,2,285,1
14,1,3,285,1
64,7,1,285,1
64,10,2,285,1
65,10,2,285,1
65,10,2,285,1
66,1,2,285,1
66,10,2,285,1
16,10,2,285,1
16,10,2,285,1
104,10,2,285,1
104,10,2,285,1
17,10,2,285,1
18,10,2,285,1
105,10,2,285,1
106,10,2,285,1
70,10,2,285,1
71,10,2,285,1
72,10,2,285,1
20,10,2,285,1
73,10,2,285,1
21,10,2,285,1
22,10,2,285,1
129,10,2,285,1
130,7,3,285,1
131,7,3,285,1
132,7,3,285,1
133,7,2,285,1
181,7,3,285,1
134,7,3,285,1
135,7,2,285,1
136,7,3,285,1
25,2,1,285,1
27,2,1,285,1
55,2,2,285,1
31,2,1,285,1
34,2,1,285,1
35,2,1,285,1
75,2,1,285,1
76,2,3,285,1
111,7,1,285,1
182,1,2,285,1
183,1,2,285,1
184,1,2,285,1
78,10,2,285,1
79,10,2,285,1
116,10,2,285,1
89,10,2,285,1
90,10,2,285,1
91,10,2,285,1
92,10,2,285,1
93,10,4,285,1
50,10,2,285,1
142,7,3,285,1
188,7,3,285,1
191,7,3,285,1
189,7,3,285,1
190,7,3,285,1
145,7,3,285,1
146,7,2,285,1
148,2,1,285,1
192,2,1,285,1
51,2,1,285,1
117,7,1,285,1
118,10,2,285,1
4,1,5,286,1
6,10,4,286,1
7,10,4,286,1
8,10,4,286,1
9,1,4,286,1
58,10,4,286,1
59,10,4,286,1
60,10,4,286,1
61,10,4,286,1
62,1,4,286,1
14,10,4,286,1
64,10,4,286,1
65,10,4,286,1
16,10,4,286,1
104,10,4,286,1
17,10,4,286,1
18,10,4,286,1
70,10,4,286,1
71,10,4,286,1
20,10,4,286,1
73,10,4,286,1
21,10,4,286,1
22,10,4,286,1
23,10,4,286,1
74,10,4,286,1
24,10,4,286,1
25,10,4,286,1
27,10,4,286,1
28,2,2,286,1
31,2,2,286,1
34,2,2,286,1
35,2,1,286,1
75,2,2,286,1
76,2,3,286,1
111,10,4,286,1
78,10,4,286,1
79,10,4,286,1
116,10,4,286,1
50,10,4,286,1
303,10,4,286,1
304,10,4,286,1
117,10,4,286,1
4,1,3,287,1
6,1,4,287,1
7,1,4,287,1
8,1,4,287,1
9,1,4,287,1
58,1,4,287,1
59,7,2,287,1
60,1,4,287,1
61,1,4,287,1
62,1,4,287,1
12,1,4,287,1
14,1,3,287,1
64,7,2,287,1
65,7,2,287,1
66,7,2,287,1
16,7,2,287,1
104,7,2,287,1
77,7,2,287,1
119,7,2,287,1
111,1,4,287,1
182,1,4,287,1
183,1,4,287,1
184,1,4,287,1
78,1,4,287,1
79,7,2,287,1
116,7,2,287,1
89,7,2,287,1
90,7,2,287,1
91,7,2,287,1
92,7,2,287,1
230,7,2,287,1
231,7,2,287,1
233,7,2,287,1
234,7,2,287,1
252,7,2,287,1
239,7,1,287,1
305,7,2,287,1
306,7,2,287,1
307,7,2,287,1
117,1,4,287,1
4,6,5,288,1
6,6,1,288,1
7,6,1,288,1
8,6,1,288,1
9,6,1,288,1
58,6,1,288,1
59,6,1,288,1
103,6,1,288,1
60,6,1,288,1
61,6,1,288,1
62,6,1,288,1
14,6,3,288,1
64,10,1,288,1
65,10,1,288,1
16,10,1,288,1
104,10,1,288,1
17,10,1,288,1
18,10,1,288,1
70,10,1,288,1
71,10,1,288,1
20,10,1,288,1
73,10,1,288,1
21,10,1,288,1
22,10,1,288,1
23,10,1,288,1
74,10,1,288,1
24,10,1,288,1
25,10,1,288,1
27,10,1,288,1
28,2,1,288,1
31,2,1,288,1
110,2,1,288,1
34,2,1,288,1
35,2,5,288,1
75,2,1,288,1
76,2,3,288,1
111,6,1,288,1
78,10,1,288,1
79,10,1,288,1
116,10,1,288,1
50,10,1,288,1
117,6,1,288,1
4,6,5,289,1
6,6,5,289,1
7,6,5,289,1
8,6,5,289,1
9,6,5,289,1
58,6,5,289,1
60,6,5,289,1
61,6,5,289,1
62,6,5,289,1
14,6,3,289,1
111,6,5,289,1
117,6,5,289,1
4,1,1,290,1
6,1,4,290,1
7,1,4,290,1
8,1,4,290,1
9,1,4,290,1
58,1,4,290,1
59,5,4,290,1
60,1,4,290,1
61,1,4,290,1
62,1,4,290,1
14,1,3,290,1
64,5,3,290,1
65,5,3,290,1
16,5,3,290,1
104,5,4,290,1
17,5,4,290,1
18,5,4,290,1
70,5,4,290,1
71,5,4,290,1
20,5,4,290,1
73,5,5,290,1
21,5,5,290,1
22,5,5,290,1
23,5,5,290,1
74,5,5,290,1
24,5,5,290,1
25,5,5,290,1
27,5,5,290,1
28,2,2,290,1
31,2,2,290,1
34,2,2,290,1
35,2,2,290,1
75,2,2,290,1
76,2,3,290,1
78,1,4,290,1
79,5,5,290,1
116,5,5,290,1
50,5,5,290,1
117,1,4,290,1
118,5,4,290,1
4,1,5,291,1
6,1,1,291,1
7,1,1,291,1
8,1,1,291,1
9,1,5,291,1
58,1,1,291,1
59,10,2,291,1
103,10,2,291,1
60,1,1,291,1
61,1,1,291,1
62,1,5,291,1
14,1,3,291,1
64,10,2,291,1
65,10,2,291,1
16,10,2,291,1
17,10,2,291,1
18,10,2,291,1
70,10,2,291,1
71,10,2,291,1
20,10,2,291,1
73,10,2,291,1
21,10,2,291,1
22,10,2,291,1
23,10,2,291,1
24,10,2,291,1
25,10,2,291,1
27,10,2,291,1
55,7,4,291,1
31,7,1,291,1
34,7,1,291,1
35,7,1,291,1
75,7,1,291,1
76,7,2,291,1
111,10,2,291,1
78,10,2,291,1
79,10,2,291,1
112,10,2,291,1
113,10,2,291,1
114,10,2,291,1
115,10,1,291,1
176,10,2,291,1
166,10,1,291,1
116,10,2,291,1
50,10,2,291,1
121,10,2,291,1
51,10,2,291,1
117,10,2,291,1
4,1,2,292,1
6,1,4,292,1
7,1,4,292,1
8,1,4,292,1
9,1,4,292,1
58,1,4,292,1
60,1,4,292,1
61,1,4,292,1
62,1,4,292,1
14,1,3,292,1
64,5,5,292,1
65,5,5,292,1
16,5,5,292,1
17,5,5,292,1
18,5,5,292,1
70,5,5,292,1
71,5,5,292,1
20,5,5,292,1
73,5,5,292,1
21,5,5,292,1
22,5,5,292,1
23,5,5,292,1
24,5,5,292,1
25,5,5,292,1
42,1,1,292,1
46,1,1,292,1
78,1,1,292,1
245,1,1,292,1
256,1,1,292,1
257,1,2,292,1
267,1,1,292,1
79,5,2,292,1
112,5,2,292,1
113,5,2,292,1
114,5,2,292,1
115,5,2,292,1
85,5,2,292,1
86,5,2,292,1
50,5,5,292,1
121,5,5,292,1
51,5,5,292,1
4,1,3,293,1
6,1,4,293,1
7,1,4,293,1
8,1,4,293,1
9,1,4,293,1
58,1,4,293,1
59,2,5,293,1
60,1,4,293,1
61,1,4,293,1
62,1,4,293,1
12,1,4,293,1
14,1,3,293,1
64,2,5,293,1
124,2,5,293,1
66,2,5,293,1
16,2,5,293,1
17,2,5,293,1
126,2,5,293,1
18,2,5,293,1
127,2,5,293,1
128,2,5,293,1
72,2,5,293,1
73,2,5,293,1
21,2,5,293,1
22,2,5,293,1
108,2,5,293,1
109,2,5,293,1
129,2,5,293,1
130,2,5,293,1
131,2,5,293,1
132,2,5,293,1
135,2,5,293,1
136,2,5,293,1
25,2,5,293,1
28,2,5,293,1
30,2,5,293,1
31,2,5,293,1
34,2,5,293,1
35,2,5,293,1
75,2,5,293,1
111,2,5,293,1
182,1,4,293,1
183,1,4,293,1
184,1,4,293,1
185,1,4,293,1
186,1,4,293,1
78,2,5,293,1
79,2,5,293,1
116,2,5,293,1
49,2,5,293,1
50,2,5,293,1
142,2,5,293,1
190,2,5,293,1
145,2,5,293,1
146,2,5,293,1
148,2,5,293,1
192,2,5,293,1
159,2,5,293,1
117,2,5,293,1
118,2,5,293,1
4,1,1,294,1
6,1,4,294,1
7,1,4,294,1
8,1,4,294,1
9,1,2,294,1
58,1,4,294,1
60,1,4,294,1
61,1,4,294,1
62,1,2,294,1
12,1,4,294,1
14,1,3,294,1
182,1,4,294,1
183,1,4,294,1
184,1,4,294,1
185,1,4,294,1
186,1,4,294,1
78,1,4,294,1
4,1,2,295,1
6,1,1,295,1
7,1,1,295,1
8,1,1,295,1
9,1,1,295,1
58,1,1,295,1
59,10,1,295,1
103,10,1,295,1
60,1,1,295,1
61,1,1,295,1
62,1,1,295,1
14,1,3,295,1
64,10,1,295,1
65,10,1,295,1
16,10,1,295,1
104,10,1,295,1
17,10,1,295,1
18,10,1,295,1
70,10,1,295,1
71,10,1,295,1
20,10,1,295,1
73,10,1,295,1
21,10,1,295,1
22,10,1,295,1
23,10,1,295,1
74,10,1,295,1
24,10,1,295,1
25,10,1,295,1
27,10,1,295,1
28,2,2,295,1
31,2,2,295,1
110,2,2,295,1
34,2,2,295,1
35,2,2,295,1
75,2,2,295,1
76,2,3,295,1
111,10,1,295,1
78,1,1,295,1
79,10,1,295,1
116,10,1,295,1
50,10,1,295,1
117,10,1,295,1
4,1,1,296,1
6,1,1,296,1
7,1,1,296,1
8,1,1,296,1
9,1,1,296,1
58,1,1,296,1
60,1,1,296,1
61,1,1,296,1
62,1,1,296,1
14,1,3,296,1
64,5,4,296,1
65,5,4,296,1
16,5,4,296,1
17,5,4,296,1
18,5,4,296,1
70,5,4,296,1
71,5,4,296,1
20,5,4,296,1
73,5,4,296,1
21,5,4,296,1
22,5,4,296,1
23,5,4,296,1
24,5,4,296,1
25,5,4,296,1
27,5,4,296,1
55,2,4,296,1
31,2,2,296,1
34,2,2,296,1
35,2,4,296,1
75,2,2,296,1
76,2,3,296,1
78,1,1,296,1
79,5,3,296,1
112,5,3,296,1
113,5,3,296,1
114,5,2,296,1
115,5,3,296,1
85,5,2,296,1
86,5,3,296,1
50,5,4,296,1
121,5,4,296,1
51,5,4,296,1
4,1,3,297,1
6,1,1,297,1
7,1,1,297,1
58,1,1,297,1
59,7,1,297,1
60,1,1,297,1
61,1,1,297,1
62,1,1,297,1
14,7,1,297,1
64,7,1,297,1
77,7,5,297,1
119,7,1,297,1
111,7,1,297,1
78,7,1,297,1
245,7,5,297,1
256,7,1,297,1
257,7,5,297,1
279,7,1,297,1
79,7,1,297,1
116,7,1,297,1
117,7,1,297,1
4,1,1,298,1
6,1,1,298,1
7,1,1,298,1
8,1,1,298,1
9,1,5,298,1
58,1,1,298,1
59,10,4,298,1
60,1,1,298,1
61,1,1,298,1
62,1,5,298,1
14,1,3,298,1
64,10,4,298,1
65,10,4,298,1
16,10,4,298,1
104,10,4,298,1
17,10,4,298,1
18,10,4,298,1
70,10,4,298,1
71,10,4,298,1
20,10,4,298,1
73,10,4,298,1
21,10,4,298,1
22,10,4,298,1
23,10,4,298,1
74,10,4,298,1
24,10,4,298,1
25,10,4,298,1
27,10,4,298,1
28,2,4,298,1
31,2,2,298,1
34,2,2,298,1
35,2,4,298,1
75,2,2,298,1
76,2,3,298,1
111,10,4,298,1
78,1,1,298,1
79,10,4,298,1
116,10,4,298,1
50,10,4,298,1
303,10,4,298,1
304,10,4,298,1
117,10,4,298,1
4,1,1,299,1
6,1,2,299,1
7,1,2,299,1
8,1,2,299,1
9,1,2,299,1
58,1,2,299,1
59,10,4,299,1
60,1,2,299,1
61,1,2,299,1
62,1,2,299,1
14,1,3,299,1
64,10,4,299,1
65,10,4,299,1
16,10,4,299,1
104,10,4,299,1
17,10,4,299,1
18,10,4,299,1
70,10,4,299,1
71,10,4,299,1
20,10,4,299,1
73,10,4,299,1
21,10,4,299,1
22,10,4,299,1
23,10,4,299,1
74,10,4,299,1
24,10,4,299,1
25,10,4,299,1
27,10,4,299,1
28,2,4,299,1
31,2,2,299,1
34,2,2,299,1
35,2,4,299,1
75,2,2,299,1
76,2,3,299,1
111,10,4,299,1
78,1,2,299,1
79,10,4,299,1
116,10,4,299,1
50,10,4,299,1
303,10,4,299,1
304,10,4,299,1
117,10,4,299,1
4,1,1,300,1
6,1,1,300,1
7,1,1,300,1
8,1,1,300,1
9,1,1,300,1
58,1,1,300,1
60,1,1,300,1
61,1,1,300,1
62,1,1,300,1
14,1,3,300,1
64,1,1,300,1
78,1,1,300,1
4,1,5,301,1
6,1,1,301,1
7,1,1,301,1
8,1,1,301,1
9,1,1,301,1
58,1,1,301,1
60,1,1,301,1
61,1,1,301,1
62,1,1,301,1
14,1,3,301,1
64,5,3,301,1
65,5,3,301,1
16,5,3,301,1
17,5,3,301,1
18,5,3,301,1
70,5,3,301,1
71,5,3,301,1
20,5,3,301,1
73,5,3,301,1
21,5,3,301,1
22,5,1,301,1
23,5,1,301,1
24,5,1,301,1
25,5,1,301,1
27,5,1,301,1
55,2,1,301,1
31,2,1,301,1
34,2,1,301,1
35,2,1,301,1
75,2,1,301,1
76,2,3,301,1
78,1,1,301,1
50,5,3,301,1
121,5,3,301,1
51,5,1,301,1
4,1,1,302,1
6,1,4,302,1
