Activity,Resource,Weekday,Case,Anomaly
183,3,3,332,0
196,7,1,332,0
221,3,3,332,0
276,3,3,332,0
356,3,3,332,0
0,7,3,333,0
26,7,3,333,0
28,7,3,333,0
31,3,0,333,0
32,3,0,333,0
33,3,0,333,0
34,7,3,333,0
35,3,0,333,0
36,3,0,333,0
37,3,0,333,0
38,3,0,333,0
41,3,0,333,0
42,3,0,333,0
48,3,4,333,0
50,3,0,333,0
54,3,0,333,0
56,3,0,333,0
58,3,0,333,0
64,3,0,333,0
69,3,0,333,0
74,3,0,333,0
78,3,0,333,0
80,3,0,333,0
86,3,0,333,0
87,3,0,333,0
88,7,3,333,0
95,7,3,333,0
108,7,3,333,0
109,7,3,333,0
110,7,3,333,0
112,7,3,333,0
113,7,3,333,0
123,7,3,333,0
125,7,3,333,0
127,7,3,333,0
128,7,3,333,0
136,7,3,333,0
137,7,4,333,0
149,7,3,333,0
150,7,3,333,0
151,7,3,333,0
170,3,0,333,0
183,3,0,333,0
196,7,3,333,0
221,7,3,333,0
276,3,0,333,0
356,3,0,333,0
362,3,0,333,0
0,7,3,334,0
26,7,3,334,0
28,7,1,334,0
31,7,1,334,0
32,7,1,334,0
33,7,1,334,0
34,7,1,334,0
35,3,2,334,0
36,3,2,334,0
38,3,2,334,0
41,3,2,334,0
42,3,2,334,0
48,3,4,334,0
50,3,2,334,0
54,3,2,334,0
56,3,2,334,0
58,8,2,334,0
64,8,2,334,0
69,8,2,334,0
74,8,2,334,0
78,8,2,334,0
80,8,2,334,0
86,8,2,334,0
87,8,2,334,0
88,8,2,334,0
95,8,2,334,0
108,8,2,334,0
109,8,2,334,0
110,8,2,334,0
112,8,2,334,0
113,8,1,334,0
123,8,2,334,0
127,8,2,334,0
128,8,2,334,0
136,8,2,334,0
137,8,4,334,0
155,7,3,334,0
170,7,1,334,0
183,7,1,334,0
196,4,0,334,0
221,3,2,334,0
276,8,2,334,0
356,7,1,334,0
0,7,3,335,0
26,7,3,335,0
28,7,1,335,0
31,7,1,335,0
32,7,1,335,0
33,7,1,335,0
34,7,1,335,0
35,3,2,335,0
36,3,2,335,0
38,3,2,335,0
41,3,2,335,0
42,3,2,335,0
48,3,4,335,0
50,3,2,335,0
50,4,2,335,0
54,3,2,335,0
54,7,1,335,0
56,3,2,335,0
56,7,1,335,0
58,4,2,335,0
58,7,1,335,0
64,7,1,335,0
69,7,1,335,0
74,7,1,335,0
78,7,1,335,0
80,7,1,335,0
86,7,1,335,0
87,7,1,335,0
88,7,1,335,0
95,7,1,335,0
108,7,1,335,0
109,7,1,335,0
110,7,1,335,0
112,7,1,335,0
113,8,2,335,0
123,8,2,335,0
127,8,2,335,0
128,8,2,335,0
136,8,2,335,0
137,8,4,335,0
155,7,3,335,0
159,7,3,335,0
170,7,1,335,0
183,7,1,335,0
196,4,2,335,0
221,3,2,335,0
232,4,2,335,0
234,4,2,335,0
235,4,2,335,0
237,4,2,335,0
238,4,1,335,0
272,4,2,335,0
276,7,1,335,0
356,7,1,335,0
362,7,1,335,0
0,7,3,336,0
26,7,3,336,0
28,7,3,336,0
31,7,1,336,0
32,7,1,336,0
33,7,1,336,0
34,7,1,336,0
35,3,2,336,0
36,3,2,336,0
37,3,2,336,0
38,3,2,336,0
41,3,2,336,0
42,3,2,336,0
48,3,4,336,0
50,3,2,336,0
54,3,2,336,0
56,3,2,336,0
58,4,1,336,0
64,4,1,336,0
69,4,1,336,0
74,4,1,336,0
78,8,4,336,0
80,8,4,336,0
86,8,4,336,0
87,8,4,336,0
88,8,4,336,0
95,8,4,336,0
108,8,4,336,0
109,8,4,336,0
110,8,4,336,0
112,8,1,336,0
113,8,1,336,0
123,8,1,336,0
125,8,1,336,0
127,8,1,336,0
128,8,1,336,0
136,8,1,336,0
137,8,4,336,0
151,7,3,336,0
155,7,3,336,0
159,7,3,336,0
170,7,1,336,0
183,7,1,336,0
196,4,1,336,0
197,4,1,336,0
201,4,1,336,0
203,4,1,336,0
204,4,0,336,0
212,4,1,336,0
218,4,0,336,0
221,3,2,336,0
276,8,4,336,0
356,7,1,336,0
362,4,1,336,0
0,7,3,337,0
26,7,3,337,0
28,7,1,337,0
31,7,3,337,0
32,7,3,337,0
33,7,3,337,0
34,7,3,337,0
35,7,3,337,0
36,3,1,337,0
37,3,1,337,0
38,7,3,337,0
41,3,1,337,0
42,3,1,337,0
48,3,4,337,0
50,3,1,337,0
54,3,1,337,0
56,3,1,337,0
58,7,3,337,0
64,7,3,337,0
69,7,3,337,0
74,7,3,337,0
78,7,3,337,0
80,7,3,337,0
86,7,3,337,0
87,7,3,337,0
88,7,3,337,0
95,7,3,337,0
108,7,3,337,0
109,7,3,337,0
110,7,3,337,0
112,7,3,337,0
113,7,3,337,0
123,7,1,337,0
125,7,3,337,0
127,7,1,337,0
128,7,1,337,0
136,7,1,337,0
137,7,5,337,0
151,7,3,337,0
155,7,3,337,0
170,7,3,337,0
183,7,3,337,0
196,7,3,337,0
221,3,1,337,0
276,7,3,337,0
356,7,3,337,0
362,7,3,337,0
0,7,2,338,0
26,7,2,338,0
28,7,2,338,0
31,7,3,338,0
32,7,3,338,0
33,7,3,338,0
34,7,3,338,0
35,7,3,338,0
36,3,1,338,0
37,3,1,338,0
38,7,3,338,0
41,3,1,338,0
42,3,1,338,0
48,3,4,338,0
50,3,1,338,0
54,3,1,338,0
56,3,1,338,0
58,4,0,338,0
64,4,0,338,0
69,4,0,338,0
74,4,0,338,0
78,7,3,338,0
80,7,3,338,0
86,7,3,338,0
87,7,3,338,0
88,7,3,338,0
95,7,3,338,0
108,7,3,338,0
109,7,3,338,0
110,7,3,338,0
112,7,1,338,0
113,7,3,338,0
123,7,1,338,0
125,7,2,338,0
127,7,1,338,0
128,7,3,338,0
136,7,1,338,0
137,7,4,338,0
151,7,2,338,0
155,7,2,338,0
159,7,2,338,0
170,7,3,338,0
183,7,3,338,0
196,4,0,338,0
221,3,1,338,0
276,7,3,338,0
356,7,3,338,0
362,4,0,338,0
0,3,4,339,0
26,3,4,339,0
28,3,1,339,0
31,3,0,339,0
32,3,0,339,0
33,3,0,339,0
34,3,3,339,0
35,3,0,339,0
36,3,0,339,0
38,3,0,339,0
41,3,0,339,0
42,3,0,339,0
48,3,4,339,0
50,3,0,339,0
54,3,0,339,0
56,3,0,339,0
58,3,0,339,0
64,3,0,339,0
69,3,0,339,0
74,3,0,339,0
78,3,0,339,0
80,3,0,339,0
86,3,0,339,0
87,3,0,339,0
88,3,3,339,0
95,3,3,339,0
96,3,3,339,0
98,3,3,339,0
99,3,3,339,0
100,3,3,339,0
105,3,3,339,0
107,3,3,339,0
108,3,3,339,0
109,3,3,339,0
110,3,3,339,0
112,3,3,339,0
113,3,3,339,0
123,3,3,339,0
127,3,3,339,0
128,3,3,339,0
136,3,3,339,0
137,3,3,339,0
149,3,4,339,0
150,3,4,339,0
170,3,0,339,0
183,3,0,339,0
221,3,0,339,0
276,3,0,339,0
278,3,3,339,0
280,3,0,339,0
282,3,4,339,0
284,3,3,339,0
286,3,3,339,0
288,3,3,339,0
289,3,0,339,0
294,3,3,339,0
356,3,0,339,0
0,8,4,340,0
26,8,4,340,0
28,3,3,340,0
31,3,3,340,0
32,3,3,340,0
33,3,3,340,0
34,3,1,340,0
35,3,3,340,0
36,3,3,340,0
38,3,3,340,0
41,8,2,340,0
42,8,2,340,0
48,8,1,340,0
50,3,4,340,0
54,3,4,340,0
56,3,4,340,0
58,8,0,340,0
64,8,0,340,0
69,8,0,340,0
74,8,0,340,0
78,8,0,340,0
80,8,0,340,0
86,8,0,340,0
87,8,0,340,0
88,8,0,340,0
95,8,0,340,0
108,8,0,340,0
109,8,0,340,0
110,8,0,340,0
112,8,0,340,0
113,8,0,340,0
123,8,0,340,0
127,8,0,340,0
128,8,0,340,0
136,8,0,340,0
137,8,4,340,0
155,8,4,340,0
159,8,4,340,0
170,3,3,340,0
183,3,3,340,0
196,8,2,340,0
197,8,2,340,0
201,8,2,340,0
203,8,2,340,0
204,8,2,340,0
212,8,2,340,0
218,8,2,340,0
276,8,0,340,0
356,3,3,340,0
0,3,2,342,0
26,3,2,342,0
28,3,6,342,0
31,3,1,342,0
32,3,1,342,0
33,3,1,342,0
34,3,1,342,0
35,3,1,342,0
36,3,1,342,0
38,3,1,342,0
41,3,1,342,0
42,3,1,342,0
48,3,4,342,0
50,3,1,342,0
54,3,1,342,0
56,3,1,342,0
58,3,1,342,0
64,3,1,342,0
69,3,1,342,0
74,3,1,342,0
78,3,1,342,0
80,3,1,342,0
86,3,1,342,0
87,3,1,342,0
88,3,1,342,0
95,3,1,342,0
108,3,1,342,0
109,3,1,342,0
110,3,1,342,0
112,3,1,342,0
113,3,1,342,0
123,3,1,342,0
127,3,1,342,0
128,3,1,342,0
136,3,1,342,0
137,3,4,342,0
149,3,2,342,0
150,3,2,342,0
170,3,1,342,0
183,3,1,342,0
196,3,1,342,0
221,3,1,342,0
276,3,1,342,0
356,3,1,342,0
362,3,1,342,0
0,7,2,343,0
26,7,2,343,0
28,3,4,343,0
31,3,1,343,0
32,3,1,343,0
33,3,1,343,0
34,3,1,343,0
35,3,1,343,0
36,3,1,343,0
37,3,1,343,0
38,3,1,343,0
41,3,1,343,0
42,3,1,343,0
48,3,4,343,0
50,3,1,343,0
54,3,1,343,0
56,3,1,343,0
58,4,1,343,0
64,4,1,343,0
69,4,1,343,0
74,4,1,343,0
78,8,2,343,0
80,8,2,343,0
86,8,2,343,0
87,8,2,343,0
88,8,2,343,0
95,8,2,343,0
108,8,2,343,0
109,8,2,343,0
110,8,2,343,0
112,8,2,343,0
113,8,2,343,0
123,8,2,343,0
125,8,2,343,0
127,8,2,343,0
128,8,2,343,0
136,8,2,343,0
137,8,4,343,0
151,7,2,343,0
155,7,2,343,0
159,7,2,343,0
170,3,1,343,0
183,3,1,343,0
196,4,1,343,0
221,3,1,343,0
276,8,2,343,0
356,3,1,343,0
362,4,1,343,0
0,7,2,344,0
26,7,2,344,0
28,3,4,344,0
31,3,1,344,0
32,3,1,344,0
33,3,1,344,0
34,3,2,344,0
35,3,1,344,0
36,4,0,344,0
38,3,1,344,0
41,3,1,344,0
42,3,2,344,0
48,3,4,344,0
50,3,1,344,0
54,3,1,344,0
56,3,1,344,0
58,4,0,344,0
64,4,0,344,0
69,4,0,344,0
74,7,3,344,0
78,7,3,344,0
80,7,3,344,0
86,7,3,344,0
87,7,3,344,0
88,7,3,344,0
95,7,3,344,0
108,7,3,344,0
109,7,3,344,0
110,7,3,344,0
112,7,3,344,0
113,7,3,344,0
123,7,1,344,0
127,7,1,344,0
128,7,3,344,0
136,7,1,344,0
137,7,4,344,0
155,7,2,344,0
159,7,2,344,0
170,3,1,344,0
183,3,1,344,0
196,4,0,344,0
221,3,1,344,0
276,7,3,344,0
356,3,1,344,0
362,4,0,344,0
0,3,2,347,0
26,3,2,347,0
28,7,1,347,0
31,4,2,347,0
32,4,2,347,0
33,4,2,347,0
34,3,1,347,0
35,4,2,347,0
36,4,2,347,0
37,4,2,347,0
38,4,2,347,0
41,4,2,347,0
42,4,2,347,0
48,3,3,347,0
50,3,3,347,0
50,3,3,347,0
54,3,3,347,0
54,3,3,347,0
56,3,3,347,0
56,3,3,347,0
63,3,3,347,0
64,3,3,347,0
69,3,3,347,0
74,3,3,347,0
78,3,3,347,0
80,3,3,347,0
86,3,3,347,0
87,3,3,347,0
88,3,3,347,0
95,3,3,347,0
109,3,3,347,0
110,3,3,347,0
112,3,3,347,0
118,3,2,347,0
123,3,3,347,0
125,3,3,347,0
127,3,3,347,0
128,3,2,347,0
136,3,3,347,0
137,3,4,347,0
151,3,2,347,0
155,3,2,347,0
159,3,2,347,0
170,4,2,347,0
183,3,3,347,0
196,3,3,347,0
221,3,1,347,0
232,3,3,347,0
234,3,3,347,0
235,3,2,347,0
237,3,3,347,0
238,3,3,347,0
276,3,3,347,0
277,3,3,347,0
277,3,3,347,0
316,3,3,347,0
356,4,2,347,0
362,3,3,347,0
0,7,3,348,0
26,7,3,348,0
28,7,1,348,0
31,7,1,348,0
32,7,1,348,0
35,7,1,348,0
36,7,1,348,0
38,7,1,348,0
41,7,1,348,0
42,7,1,348,0
48,7,4,348,0
50,7,1,348,0
54,7,1,348,0
56,7,1,348,0
58,7,1,348,0
64,7,1,348,0
69,7,1,348,0
74,7,1,348,0
78,7,1,348,0
80,7,1,348,0
86,7,1,348,0
87,7,1,348,0
88,7,1,348,0
95,7,1,348,0
108,7,1,348,0
109,7,1,348,0
110,7,1,348,0
112,7,3,348,0
113,7,1,348,0
123,7,1,348,0
127,7,1,348,0
128,7,1,348,0
136,7,1,348,0
137,7,4,348,0
149,7,3,348,0
150,7,3,348,0
170,7,1,348,0
183,7,1,348,0
196,7,1,348,0
221,7,1,348,0
276,7,1,348,0
356,7,1,348,0
362,7,1,348,0
0,7,3,349,0
26,7,3,349,0
28,7,1,349,0
31,7,1,349,0
32,7,1,349,0
33,7,1,349,0
34,7,1,349,0
35,3,4,349,0
36,7,1,349,0
37,4,3,349,0
38,3,4,349,0
41,3,4,349,0
42,3,4,349,0
48,3,4,349,0
50,3,4,349,0
54,3,4,349,0
56,3,4,349,0
58,4,3,349,0
64,4,3,349,0
69,4,3,349,0
74,4,3,349,0
78,8,2,349,0
80,8,2,349,0
86,8,2,349,0
87,8,2,349,0
88,8,2,349,0
95,8,2,349,0
108,8,2,349,0
109,8,2,349,0
110,8,2,349,0
112,8,2,349,0
113,8,2,349,0
123,8,2,349,0
125,8,2,349,0
127,8,2,349,0
128,8,2,349,0
136,8,2,349,0
137,8,4,349,0
151,7,3,349,0
155,7,3,349,0
159,7,3,349,0
170,7,1,349,0
183,7,1,349,0
196,7,1,349,0
221,3,4,349,0
276,8,2,349,0
356,7,1,349,0
362,4,3,349,0
0,7,2,351,0
26,7,2,351,0
28,8,0,351,0
31,8,1,351,0
32,8,1,351,0
33,8,1,351,0
34,8,1,351,0
35,8,1,351,0
36,3,2,351,0
37,3,2,351,0
38,8,1,351,0
41,3,2,351,0
42,3,2,351,0
48,3,4,351,0
50,3,2,351,0
54,3,2,351,0
56,3,2,351,0
58,4,1,351,0
64,4,1,351,0
69,4,1,351,0
74,4,1,351,0
78,8,2,351,0
80,8,2,351,0
86,8,2,351,0
87,8,2,351,0
88,8,2,351,0
95,8,2,351,0
108,8,2,351,0
109,8,2,351,0
110,8,2,351,0
112,8,2,351,0
113,8,2,351,0
123,8,2,351,0
125,7,2,351,0
127,8,2,351,0
128,8,2,351,0
136,8,2,351,0
137,8,4,351,0
151,7,2,351,0
155,7,2,351,0
159,7,2,351,0
170,8,1,351,0
183,8,1,351,0
196,4,1,351,0
221,3,2,351,0
276,8,2,351,0
356,8,1,351,0
362,4,1,351,0
0,7,3,352,0
26,7,3,352,0
28,7,3,352,0
31,7,3,352,0
32,7,3,352,0
33,7,3,352,0
34,7,3,352,0
35,7,3,352,0
36,7,3,352,0
37,7,3,352,0
38,7,3,352,0
41,7,3,352,0
42,7,3,352,0
48,7,4,352,0
50,7,3,352,0
54,7,3,352,0
56,7,3,352,0
58,7,3,352,0
64,7,3,352,0
69,7,3,352,0
74,7,3,352,0
78,7,3,352,0
80,7,3,352,0
86,7,3,352,0
87,7,3,352,0
88,7,3,352,0
95,7,3,352,0
108,7,3,352,0
109,7,3,352,0
110,7,3,352,0
112,7,3,352,0
113,7,3,352,0
123,7,3,352,0
125,7,3,352,0
127,7,3,352,0
128,7,3,352,0
136,7,3,352,0
137,7,4,352,0
151,7,3,352,0
155,7,3,352,0
159,7,3,352,0
170,7,3,352,0
183,7,3,352,0
196,7,3,352,0
221,7,3,352,0
276,7,3,352,0
356,7,3,352,0
362,7,3,352,0
0,3,2,353,0
26,3,2,353,0
28,7,2,353,0
31,7,3,353,0
32,7,3,353,0
33,7,3,353,0
34,7,3,353,0
35,3,3,353,0
36,3,3,353,0
38,3,3,353,0
41,3,3,353,0
42,3,3,353,0
48,3,4,353,0
50,3,3,353,0
54,3,3,353,0
56,3,3,353,0
58,4,2,353,0
64,4,2,353,0
69,4,2,353,0
74,4,2,353,0
78,7,1,353,0
80,7,1,353,0
86,7,1,353,0
87,7,1,353,0
88,7,1,353,0
95,7,1,353,0
109,7,1,353,0
110,7,1,353,0
112,7,1,353,0
118,7,1,353,0
123,7,1,353,0
127,7,1,353,0
128,7,1,353,0
136,7,1,353,0
137,3,4,353,0
155,3,1,353,0
170,7,3,353,0
183,3,3,353,0
196,4,2,353,0
197,4,2,353,0
201,4,2,353,0
203,4,2,353,0
204,4,0,353,0
212,4,2,353,0
218,4,0,353,0
221,3,3,353,0
276,7,1,353,0
316,7,1,353,0
356,7,3,353,0
362,4,2,353,0
0,7,3,354,0
26,7,3,354,0
28,8,0,354,0
31,4,0,354,0
32,4,0,354,0
33,4,0,354,0
34,8,0,354,0
35,4,0,354,0
36,4,0,354,0
38,4,0,354,0
41,4,0,354,0
42,4,0,354,0
48,4,4,354,0
50,4,0,354,0
54,7,1,354,0
56,7,1,354,0
58,7,1,354,0
64,7,1,354,0
69,7,1,354,0
74,7,1,354,0
78,7,1,354,0
80,7,1,354,0
86,7,1,354,0
87,7,1,354,0
88,7,1,354,0
95,7,1,354,0
108,7,1,354,0
109,7,1,354,0
110,7,1,354,0
112,7,1,354,0
113,7,1,354,0
123,7,1,354,0
127,7,1,354,0
128,7,1,354,0
136,7,1,354,0
137,7,4,354,0
155,7,3,354,0
170,4,0,354,0
183,4,0,354,0
196,4,0,354,0
221,4,0,354,0
276,7,1,354,0
356,4,0,354,0
362,7,1,354,0
0,7,2,355,0
26,7,2,355,0
28,7,3,355,0
31,7,3,355,0
32,7,3,355,0
33,7,3,355,0
34,7,3,355,0
35,7,3,355,0
36,3,2,355,0
37,3,2,355,0
38,3,2,355,0
41,3,2,355,0
42,3,2,355,0
48,3,4,355,0
50,3,2,355,0
54,3,2,355,0
56,3,2,355,0
58,4,3,355,0
64,4,3,355,0
69,4,3,355,0
74,4,3,355,0
78,8,1,355,0
80,8,1,355,0
86,8,1,355,0
87,8,1,355,0
88,8,1,355,0
95,8,1,355,0
109,8,1,355,0
110,8,1,355,0
112,8,1,355,0
118,8,1,355,0
123,8,1,355,0
125,7,2,355,0
127,8,1,355,0
128,8,1,355,0
136,8,1,355,0
137,8,1,355,0
151,7,2,355,0
155,7,2,355,0
170,7,3,355,0
183,3,2,355,0
196,4,3,355,0
221,3,2,355,0
276,8,1,355,0
316,8,1,355,0
356,7,3,355,0
362,4,3,355,0
0,3,3,356,0
26,3,3,356,0
28,7,1,356,0
31,7,3,356,0
32,7,1,356,0
33,7,1,356,0
34,3,1,356,0
35,3,2,356,0
36,3,2,356,0
37,3,2,356,0
38,3,2,356,0
41,3,2,356,0
42,3,2,356,0
48,3,4,356,0
50,3,2,356,0
54,3,2,356,0
56,3,2,356,0
58,4,0,356,0
64,4,0,356,0
69,4,0,356,0
74,4,0,356,0
78,7,1,356,0
80,7,1,356,0
86,7,1,356,0
87,7,1,356,0
88,7,1,356,0
95,7,1,356,0
109,7,1,356,0
110,7,1,356,0
112,7,1,356,0
118,7,1,356,0
123,7,1,356,0
125,7,1,356,0
127,7,1,356,0
128,7,1,356,0
136,7,1,356,0
137,7,4,356,0
151,3,3,356,0
155,3,3,356,0
159,3,3,356,0
170,7,1,356,0
183,4,0,356,0
196,4,0,356,0
197,4,0,356,0
201,4,0,356,0
203,4,0,356,0
204,4,0,356,0
213,4,0,356,0
214,4,0,356,0
221,3,2,356,0
276,7,1,356,0
316,7,1,356,0
356,7,1,356,0
0,7,2,357,0
26,7,2,357,0
28,8,0,357,0
31,8,0,357,0
32,8,0,357,0
33,8,0,357,0
34,8,0,357,0
35,8,0,357,0
38,8,0,357,0
41,8,2,357,0
42,8,1,357,0
48,8,4,357,0
50,8,2,357,0
54,8,2,357,0
56,8,2,357,0
58,8,2,357,0
64,8,2,357,0
69,8,2,357,0
74,8,2,357,0
78,8,2,357,0
80,8,2,357,0
86,8,2,357,0
87,8,2,357,0
88,8,2,357,0
95,8,2,357,0
108,8,2,357,0
109,8,2,357,0
110,8,2,357,0
112,8,2,357,0
113,8,2,357,0
123,8,2,357,0
127,8,2,357,0
128,8,2,357,0
136,8,2,357,0
137,8,4,357,0
155,7,2,357,0
170,8,0,357,0
183,8,0,357,0
276,8,2,357,0
356,8,0,357,0
0,7,1,359,0
26,7,1,359,0
28,8,6,359,0
31,8,2,359,0
32,8,2,359,0
33,8,2,359,0
34,8,2,359,0
35,8,2,359,0
36,3,2,359,0
38,8,2,359,0
41,3,2,359,0
42,3,2,359,0
48,3,4,359,0
50,3,2,359,0
54,3,2,359,0
56,7,1,359,0
58,7,3,359,0
64,7,3,359,0
69,7,3,359,0
74,7,3,359,0
78,7,3,359,0
80,7,3,359,0
86,7,3,359,0
87,7,3,359,0
88,7,3,359,0
95,7,3,359,0
109,7,3,359,0
110,7,3,359,0
112,7,3,359,0
118,7,3,359,0
123,7,3,359,0
127,7,3,359,0
128,7,3,359,0
136,7,3,359,0
137,7,4,359,0
155,7,1,359,0
159,7,1,359,0
170,8,2,359,0
183,8,2,359,0
196,7,1,359,0
221,3,2,359,0
276,7,3,359,0
316,7,3,359,0
356,8,2,359,0
0,7,3,360,0
26,7,3,360,0
28,7,3,360,0
31,7,3,360,0
32,7,3,360,0
33,7,3,360,0
34,7,3,360,0
35,7,3,360,0
36,7,3,360,0
37,4,0,360,0
38,7,3,360,0
41,4,0,360,0
42,4,0,360,0
48,4,0,360,0
50,4,0,360,0
54,4,0,360,0
56,4,0,360,0
64,4,0,360,0
69,4,0,360,0
74,7,1,360,0
78,7,1,360,0
80,7,1,360,0
86,7,1,360,0
87,7,1,360,0
88,7,1,360,0
95,7,1,360,0
109,7,1,360,0
110,7,1,360,0
112,7,1,360,0
118,7,3,360,0
123,7,3,360,0
125,7,3,360,0
127,7,3,360,0
128,7,3,360,0
136,7,3,360,0
137,7,4,360,0
151,7,3,360,0
155,3,3,360,0
159,3,1,360,0
170,7,3,360,0
183,7,3,360,0
276,7,1,360,0
277,4,0,360,0
316,7,1,360,0
356,7,3,360,0
0,7,2,361,0
26,7,2,361,0
28,7,3,361,0
31,7,3,361,0
32,7,3,361,0
33,7,3,361,0
34,7,3,361,0
35,7,3,361,0
36,7,3,361,0
38,7,3,361,0
41,7,3,361,0
42,7,3,361,0
48,7,4,361,0
50,7,3,361,0
54,7,3,361,0
56,7,3,361,0
58,7,3,361,0
64,7,3,361,0
69,7,3,361,0
74,7,3,361,0
78,7,2,361,0
80,7,2,361,0
86,7,2,361,0
87,7,2,361,0
88,7,2,361,0
95,7,2,361,0
109,7,2,361,0
110,7,2,361,0
112,7,2,361,0
118,7,2,361,0
123,7,2,361,0
127,7,2,361,0
128,7,2,361,0
136,7,2,361,0
137,7,4,361,0
155,7,2,361,0
159,7,2,361,0
170,7,3,361,0
183,7,3,361,0
196,7,3,361,0
221,7,3,361,0
276,7,2,361,0
316,7,2,361,0
356,7,3,361,0
362,7,3,361,0
0,7,1,362,0
26,7,1,362,0
28,7,1,362,0
31,7,1,362,0
32,7,1,362,0
33,7,1,362,0
34,7,1,362,0
35,7,1,362,0
36,3,3,362,0
38,7,1,362,0
41,3,3,362,0
42,3,3,362,0
48,3,4,362,0
50,3,3,362,0
54,3,3,362,0
56,3,3,362,0
58,4,0,362,0
64,4,0,362,0
69,4,0,362,0
74,4,0,362,0
78,4,0,362,0
80,4,0,362,0
86,4,0,362,0
87,4,0,362,0
88,4,0,362,0
95,4,0,362,0
109,4,0,362,0
110,4,0,362,0
112,7,1,362,0
118,7,3,362,0
123,7,3,362,0
127,7,3,362,0
128,7,3,362,0
136,7,3,362,0
137,7,4,362,0
155,7,1,362,0
159,7,1,362,0
170,7,1,362,0
183,3,3,362,0
196,4,0,362,0
221,3,3,362,0
276,4,0,362,0
316,4,0,362,0
356,7,1,362,0
0,3,3,363,0
26,3,3,363,0
28,7,1,363,0
31,7,1,363,0
32,7,1,363,0
33,7,1,363,0
34,7,1,363,0
35,7,1,363,0
36,7,1,363,0
37,7,1,363,0
38,7,1,363,0
41,7,1,363,0
42,3,3,363,0
48,3,4,363,0
50,3,3,363,0
54,3,3,363,0
56,3,3,363,0
58,4,1,363,0
64,4,1,363,0
69,4,1,363,0
74,4,1,363,0
78,7,1,363,0
80,7,1,363,0
86,7,1,363,0
87,7,1,363,0
88,7,1,363,0
95,7,1,363,0
109,7,1,363,0
110,7,1,363,0
112,7,1,363,0
118,7,1,363,0
123,7,1,363,0
125,7,1,363,0
127,3,1,363,0
128,3,1,363,0
136,3,1,363,0
137,3,4,363,0
151,3,3,363,0
155,3,3,363,0
159,3,3,363,0
170,7,1,363,0
183,7,1,363,0
196,4,1,363,0
221,3,3,363,0
276,7,1,363,0
316,7,1,363,0
356,7,1,363,0
0,7,3,366,0
24,7,3,366,0
26,7,3,366,0
28,7,1,366,0
29,7,2,366,0
31,7,2,366,0
32,7,2,366,0
33,7,2,366,0
34,7,2,366,0
36,3,3,366,0
37,3,3,366,0
41,3,3,366,0
42,3,3,366,0
48,4,3,366,0
50,3,3,366,0
54,3,3,366,0
56,3,3,366,0
64,4,3,366,0
69,4,3,366,0
74,4,3,366,0
78,8,2,366,0
80,8,2,366,0
86,8,2,366,0
87,8,2,366,0
88,8,2,366,0
95,8,2,366,0
109,8,2,366,0
110,8,2,366,0
112,8,2,366,0
118,8,2,366,0
123,8,2,366,0
125,8,2,366,0
127,8,2,366,0
128,8,2,366,0
136,8,2,366,0
137,8,4,366,0
151,7,3,366,0
155,7,3,366,0
159,7,3,366,0
165,7,2,366,0
172,7,2,366,0
276,8,2,366,0
277,4,3,366,0
316,8,2,366,0
0,7,4,367,0
28,7,2,367,0
29,7,3,367,0
31,7,3,367,0
32,7,3,367,0
33,7,3,367,0
34,7,3,367,0
36,3,3,367,0
37,3,3,367,0
41,3,3,367,0
42,3,3,367,0
48,3,3,367,0
50,3,3,367,0
54,3,3,367,0
56,3,3,367,0
61,3,1,367,0
62,3,1,367,0
63,3,1,367,0
64,4,3,367,0
69,4,3,367,0
74,4,3,367,0
78,4,3,367,0
80,4,3,367,0
86,8,0,367,0
87,8,0,367,0
88,8,0,367,0
95,8,0,367,0
109,8,0,367,0
110,8,0,367,0
112,8,0,367,0
118,8,1,367,0
123,8,1,367,0
125,7,2,367,0
127,8,1,367,0
128,8,1,367,0
136,8,1,367,0
137,8,4,367,0
165,7,3,367,0
172,7,3,367,0
232,4,1,367,0
234,4,1,367,0
235,4,1,367,0
237,3,1,367,0
238,3,1,367,0
276,4,3,367,0
277,4,1,367,0
277,4,3,367,0
316,8,0,367,0
0,7,1,368,0
24,7,1,368,0
26,7,1,368,0
28,7,4,368,0
29,7,1,368,0
31,7,1,368,0
32,7,1,368,0
33,7,1,368,0
34,7,1,368,0
36,7,1,368,0
41,7,1,368,0
42,7,1,368,0
48,7,1,368,0
50,7,1,368,0
54,7,1,368,0
56,7,1,368,0
64,7,1,368,0
69,7,1,368,0
74,7,1,368,0
78,7,1,368,0
80,7,1,368,0
86,7,1,368,0
87,7,1,368,0
88,7,1,368,0
95,7,1,368,0
109,7,1,368,0
110,7,1,368,0
112,7,1,368,0
118,7,1,368,0
123,7,1,368,0
127,7,1,368,0
128,7,1,368,0
136,7,1,368,0
137,7,4,368,0
155,7,1,368,0
165,7,1,368,0
172,7,1,368,0
276,7,1,368,0
277,7,1,368,0
316,7,1,368,0
0,7,2,369,0
24,7,2,369,0
26,7,2,369,0
28,8,3,369,0
29,8,4,369,0
31,8,4,369,0
32,8,4,369,0
33,8,4,369,0
34,8,4,369,0
36,3,1,369,0
37,3,1,369,0
41,3,1,369,0
42,3,1,369,0
48,3,1,369,0
50,3,1,369,0
54,3,1,369,0
56,3,1,369,0
